frame,timestamp,tier,agent_index,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,speed,extra
1,0.249,GENERAL,0,0.000,0.000,5.000,0.000,0.000,0.000,0.000,N/A
1,0.249,NODE,0,-5.002,-4.992,3.000,-0.116,0.496,0.000,0.510,zone=0 dist=0.00m
1,0.249,NODE,1,5.002,-4.992,3.000,0.114,0.493,0.000,0.506,zone=1 dist=0.00m
1,0.249,NODE,2,-4.994,4.994,3.000,0.358,-0.363,0.000,0.510,zone=2 dist=0.00m
1,0.249,NODE,3,4.994,4.994,3.000,-0.362,-0.359,0.000,0.510,zone=3 dist=0.00m
1,0.249,SCOUT,0,-3.500,-4.998,3.000,-0.023,0.099,0.000,0.102,cmd_age=0.02s bat=1.00 dist=0.00m
1,0.249,SCOUT,1,-5.000,-3.498,3.000,-0.023,0.099,0.000,0.102,cmd_age=0.02s bat=1.00 dist=0.00m
1,0.249,SCOUT,2,-6.500,-4.998,3.000,-0.023,0.099,0.000,0.102,cmd_age=0.02s bat=1.00 dist=0.00m
1,0.249,SCOUT,3,-5.000,-6.498,3.000,-0.023,0.099,0.000,0.102,cmd_age=0.02s bat=1.00 dist=0.00m
1,0.249,SCOUT,4,6.500,-4.998,3.000,0.023,0.099,0.000,0.101,cmd_age=0.02s bat=1.00 dist=0.00m
1,0.249,SCOUT,5,5.000,-3.498,3.000,0.023,0.099,0.000,0.101,cmd_age=0.02s bat=1.00 dist=0.00m
1,0.249,SCOUT,6,3.500,-4.998,3.000,0.023,0.099,0.000,0.101,cmd_age=0.02s bat=1.00 dist=0.00m
1,0.249,SCOUT,7,5.000,-6.498,3.000,0.023,0.099,0.000,0.101,cmd_age=0.02s bat=1.00 dist=0.00m
1,0.249,SCOUT,8,-3.499,4.999,3.000,0.072,-0.073,0.000,0.102,cmd_age=0.02s bat=1.00 dist=0.00m
1,0.249,SCOUT,9,-4.999,6.499,3.000,0.072,-0.073,0.000,0.102,cmd_age=0.02s bat=1.00 dist=0.00m
1,0.249,SCOUT,10,-6.499,4.999,3.000,0.072,-0.073,0.000,0.102,cmd_age=0.02s bat=1.00 dist=0.00m
1,0.249,SCOUT,11,-4.999,3.499,3.000,0.072,-0.073,0.000,0.102,cmd_age=0.02s bat=1.00 dist=0.00m
1,0.249,SCOUT,12,6.499,4.999,3.000,-0.072,-0.072,0.000,0.102,cmd_age=0.02s bat=1.00 dist=0.00m
1,0.249,SCOUT,13,4.999,6.499,3.000,-0.072,-0.072,0.000,0.102,cmd_age=0.02s bat=1.00 dist=0.00m
1,0.249,SCOUT,14,3.499,4.999,3.000,-0.072,-0.072,0.000,0.102,cmd_age=0.02s bat=1.00 dist=0.00m
1,0.249,SCOUT,15,4.999,3.499,3.000,-0.072,-0.072,0.000,0.102,cmd_age=0.02s bat=1.00 dist=0.00m
1,0.249,WORKER,0,-3.002,-4.996,3.000,-0.096,0.249,0.000,0.267,state=MOVING bat=1.00 dist=0.00m
1,0.249,WORKER,1,7.000,-4.996,3.000,0.020,0.266,0.000,0.267,state=MOVING bat=1.00 dist=0.00m
1,0.249,WORKER,2,-2.997,4.997,3.000,0.172,-0.204,0.000,0.267,state=MOVING bat=1.00 dist=0.00m
1,0.249,WORKER,3,6.997,4.997,3.000,-0.202,-0.175,0.000,0.267,state=MOVING bat=1.00 dist=0.00m
2,0.715,GENERAL,0,0.000,0.000,5.000,0.000,0.000,0.000,0.000,N/A
2,0.715,NODE,0,-5.004,-4.983,3.000,-0.120,0.519,0.000,0.532,zone=0 dist=0.01m
2,0.715,NODE,1,5.004,-4.983,3.000,0.120,0.522,0.000,0.535,zone=1 dist=0.01m
2,0.715,NODE,2,-4.988,4.988,3.000,0.376,-0.377,0.000,0.533,zone=2 dist=0.01m
2,0.715,NODE,3,4.988,4.988,3.000,-0.380,-0.379,0.000,0.537,zone=3 dist=0.01m
2,0.715,SCOUT,0,-3.501,-4.995,3.000,-0.043,0.183,0.000,0.188,cmd_age=0.02s bat=1.00 dist=0.00m
2,0.715,SCOUT,1,-5.001,-3.495,3.000,-0.043,0.183,0.000,0.188,cmd_age=0.02s bat=1.00 dist=0.00m
2,0.715,SCOUT,2,-6.501,-4.995,3.000,-0.043,0.183,0.000,0.188,cmd_age=0.02s bat=1.00 dist=0.00m
2,0.715,SCOUT,3,-5.001,-6.495,3.000,-0.043,0.183,0.000,0.188,cmd_age=0.02s bat=1.00 dist=0.00m
2,0.715,SCOUT,4,6.501,-4.995,3.000,0.042,0.183,0.000,0.188,cmd_age=0.02s bat=1.00 dist=0.00m
2,0.715,SCOUT,5,5.001,-3.495,3.000,0.042,0.183,0.000,0.188,cmd_age=0.02s bat=1.00 dist=0.00m
2,0.715,SCOUT,6,3.501,-4.995,3.000,0.042,0.183,0.000,0.188,cmd_age=0.02s bat=1.00 dist=0.00m
2,0.715,SCOUT,7,5.001,-6.495,3.000,0.042,0.183,0.000,0.188,cmd_age=0.02s bat=1.00 dist=0.00m
2,0.715,SCOUT,8,-3.497,4.997,3.000,0.133,-0.133,0.000,0.188,cmd_age=0.02s bat=1.00 dist=0.00m
2,0.715,SCOUT,9,-4.997,6.497,3.000,0.133,-0.133,0.000,0.188,cmd_age=0.02s bat=1.00 dist=0.00m
2,0.715,SCOUT,10,-6.497,4.997,3.000,0.133,-0.133,0.000,0.188,cmd_age=0.02s bat=1.00 dist=0.00m
2,0.715,SCOUT,11,-4.997,3.497,3.000,0.133,-0.133,0.000,0.188,cmd_age=0.02s bat=1.00 dist=0.00m
2,0.715,SCOUT,12,6.497,4.997,3.000,-0.134,-0.133,0.000,0.189,cmd_age=0.02s bat=1.00 dist=0.00m
2,0.715,SCOUT,13,4.997,6.497,3.000,-0.134,-0.133,0.000,0.189,cmd_age=0.02s bat=1.00 dist=0.00m
2,0.715,SCOUT,14,3.497,4.997,3.000,-0.134,-0.133,0.000,0.189,cmd_age=0.02s bat=1.00 dist=0.00m
2,0.715,SCOUT,15,4.997,3.497,3.000,-0.134,-0.133,0.000,0.189,cmd_age=0.02s bat=1.00 dist=0.00m
2,0.715,WORKER,0,-3.005,-4.988,3.000,-0.179,0.465,0.000,0.498,state=MOVING bat=1.00 dist=0.01m
2,0.715,WORKER,1,7.001,-4.987,3.000,0.038,0.496,0.000,0.498,state=MOVING bat=1.00 dist=0.01m
2,0.715,WORKER,2,-2.992,4.990,3.000,0.322,-0.380,0.000,0.498,state=MOVING bat=1.00 dist=0.01m
2,0.715,WORKER,3,6.990,4.992,3.000,-0.376,-0.326,0.000,0.498,state=MOVING bat=1.00 dist=0.01m
3,1.137,GENERAL,0,0.000,0.000,5.000,0.000,0.000,0.000,0.000,N/A
3,1.137,NODE,0,-5.006,-4.974,3.000,-0.121,0.533,0.000,0.547,zone=0 dist=0.02m
3,1.137,NODE,1,5.006,-4.974,3.000,0.124,0.531,0.000,0.545,zone=1 dist=0.02m
3,1.137,NODE,2,-4.981,4.981,3.000,0.389,-0.389,0.000,0.550,zone=2 dist=0.02m
3,1.137,NODE,3,4.981,4.981,3.000,-0.387,-0.387,0.000,0.547,zone=3 dist=0.02m
3,1.137,SCOUT,0,-3.502,-4.991,3.000,-0.058,0.253,0.000,0.260,cmd_age=0.02s bat=1.00 dist=0.01m
3,1.137,SCOUT,1,-5.002,-3.491,3.000,-0.058,0.253,0.000,0.260,cmd_age=0.02s bat=1.00 dist=0.01m
3,1.137,SCOUT,2,-6.502,-4.991,3.000,-0.058,0.253,0.000,0.260,cmd_age=0.02s bat=1.00 dist=0.01m
3,1.137,SCOUT,3,-5.002,-6.491,3.000,-0.058,0.253,0.000,0.260,cmd_age=0.02s bat=1.00 dist=0.01m
3,1.137,SCOUT,4,6.502,-4.991,3.000,0.059,0.253,0.000,0.259,cmd_age=0.02s bat=1.00 dist=0.01m
3,1.137,SCOUT,5,5.002,-3.491,3.000,0.059,0.253,0.000,0.259,cmd_age=0.02s bat=1.00 dist=0.01m
3,1.137,SCOUT,6,3.502,-4.991,3.000,0.059,0.253,0.000,0.259,cmd_age=0.02s bat=1.00 dist=0.01m
3,1.137,SCOUT,7,5.002,-6.491,3.000,0.059,0.253,0.000,0.259,cmd_age=0.02s bat=1.00 dist=0.01m
3,1.137,SCOUT,8,-3.494,4.993,3.000,0.184,-0.185,0.000,0.260,cmd_age=0.02s bat=1.00 dist=0.01m
3,1.137,SCOUT,9,-4.994,6.493,3.000,0.184,-0.185,0.000,0.260,cmd_age=0.02s bat=1.00 dist=0.01m
3,1.137,SCOUT,10,-6.494,4.993,3.000,0.184,-0.185,0.000,0.260,cmd_age=0.02s bat=1.00 dist=0.01m
3,1.137,SCOUT,11,-4.994,3.493,3.000,0.184,-0.185,0.000,0.260,cmd_age=0.02s bat=1.00 dist=0.01m
3,1.137,SCOUT,12,6.493,4.994,3.000,-0.184,-0.184,0.000,0.261,cmd_age=0.02s bat=1.00 dist=0.01m
3,1.137,SCOUT,13,4.993,6.494,3.000,-0.184,-0.184,0.000,0.261,cmd_age=0.02s bat=1.00 dist=0.01m
3,1.137,SCOUT,14,3.493,4.994,3.000,-0.184,-0.184,0.000,0.261,cmd_age=0.02s bat=1.00 dist=0.01m
3,1.137,SCOUT,15,4.993,3.494,3.000,-0.184,-0.184,0.000,0.261,cmd_age=0.02s bat=1.00 dist=0.01m
3,1.137,WORKER,0,-3.009,-4.977,3.000,-0.251,0.652,0.000,0.698,state=MOVING bat=1.00 dist=0.02m
3,1.137,WORKER,1,7.002,-4.976,3.000,0.054,0.696,0.000,0.698,state=MOVING bat=1.00 dist=0.02m
3,1.137,WORKER,2,-2.984,4.981,3.000,0.451,-0.533,0.000,0.698,state=MOVING bat=1.00 dist=0.02m
3,1.137,WORKER,3,6.982,4.984,3.000,-0.528,-0.457,0.000,0.698,state=MOVING bat=1.00 dist=0.02m
4,1.351,GENERAL,0,0.000,0.000,5.000,0.000,0.000,0.000,0.000,N/A
4,1.351,NODE,0,-5.008,-4.965,3.000,-0.123,0.544,0.000,0.558,zone=0 dist=0.03m
4,1.351,NODE,1,5.008,-4.965,3.000,0.123,0.540,0.000,0.554,zone=1 dist=0.03m
4,1.351,NODE,2,-4.975,4.975,3.000,0.395,-0.396,0.000,0.559,zone=2 dist=0.03m
4,1.351,NODE,3,4.975,4.975,3.000,-0.393,-0.393,0.000,0.556,zone=3 dist=0.03m
4,1.351,SCOUT,0,-3.503,-4.986,3.000,-0.071,0.311,0.000,0.319,cmd_age=0.02s bat=1.00 dist=0.01m
4,1.351,SCOUT,1,-5.003,-3.486,3.000,-0.071,0.311,0.000,0.319,cmd_age=0.02s bat=1.00 dist=0.01m
4,1.351,SCOUT,2,-6.503,-4.986,3.000,-0.071,0.311,0.000,0.319,cmd_age=0.02s bat=1.00 dist=0.01m
4,1.351,SCOUT,3,-5.003,-6.486,3.000,-0.071,0.311,0.000,0.319,cmd_age=0.02s bat=1.00 dist=0.01m
4,1.351,SCOUT,4,6.503,-4.986,3.000,0.071,0.310,0.000,0.318,cmd_age=0.02s bat=1.00 dist=0.01m
4,1.351,SCOUT,5,5.003,-3.486,3.000,0.071,0.310,0.000,0.318,cmd_age=0.02s bat=1.00 dist=0.01m
4,1.351,SCOUT,6,3.503,-4.986,3.000,0.071,0.310,0.000,0.318,cmd_age=0.02s bat=1.00 dist=0.01m
4,1.351,SCOUT,7,5.003,-6.486,3.000,0.071,0.310,0.000,0.318,cmd_age=0.02s bat=1.00 dist=0.01m
4,1.351,SCOUT,8,-3.490,4.990,3.000,0.226,-0.227,0.000,0.320,cmd_age=0.02s bat=1.00 dist=0.01m
4,1.351,SCOUT,9,-4.990,6.490,3.000,0.226,-0.227,0.000,0.320,cmd_age=0.02s bat=1.00 dist=0.01m
4,1.351,SCOUT,10,-6.490,4.990,3.000,0.226,-0.227,0.000,0.320,cmd_age=0.02s bat=1.00 dist=0.01m
4,1.351,SCOUT,11,-4.990,3.490,3.000,0.226,-0.227,0.000,0.320,cmd_age=0.02s bat=1.00 dist=0.01m
4,1.351,SCOUT,12,6.490,4.990,3.000,-0.226,-0.226,0.000,0.320,cmd_age=0.02s bat=1.00 dist=0.01m
4,1.351,SCOUT,13,4.990,6.490,3.000,-0.226,-0.226,0.000,0.320,cmd_age=0.02s bat=1.00 dist=0.01m
4,1.351,SCOUT,14,3.490,4.990,3.000,-0.226,-0.226,0.000,0.320,cmd_age=0.02s bat=1.00 dist=0.01m
4,1.351,SCOUT,15,4.990,3.490,3.000,-0.226,-0.226,0.000,0.320,cmd_age=0.02s bat=1.00 dist=0.01m
4,1.351,WORKER,0,-3.014,-4.964,3.000,-0.313,0.814,0.000,0.872,state=MOVING bat=1.00 dist=0.03m
4,1.351,WORKER,1,7.003,-4.961,3.000,0.067,0.869,0.000,0.872,state=MOVING bat=1.00 dist=0.03m
4,1.351,WORKER,2,-2.975,4.970,3.000,0.563,-0.665,0.000,0.872,state=MOVING bat=1.00 dist=0.03m
4,1.351,WORKER,3,6.971,4.975,3.000,-0.659,-0.571,0.000,0.872,state=MOVING bat=1.00 dist=0.03m
5,1.549,GENERAL,0,0.000,0.000,5.000,0.000,0.000,0.000,0.000,N/A
5,1.549,NODE,0,-5.010,-4.956,3.000,-0.125,0.550,0.000,0.564,zone=0 dist=0.04m
5,1.549,NODE,1,5.010,-4.956,3.000,0.126,0.551,0.000,0.565,zone=1 dist=0.04m
5,1.549,NODE,2,-4.968,4.968,3.000,0.396,-0.398,0.000,0.562,zone=2 dist=0.04m
5,1.549,NODE,3,4.968,4.968,3.000,-0.398,-0.399,0.000,0.564,zone=3 dist=0.04m
5,1.549,SCOUT,0,-3.505,-4.980,3.000,-0.082,0.359,0.000,0.368,cmd_age=0.02s bat=1.00 dist=0.02m
5,1.549,SCOUT,1,-5.005,-3.480,3.000,-0.082,0.359,0.000,0.368,cmd_age=0.02s bat=1.00 dist=0.02m
5,1.549,SCOUT,2,-6.505,-4.980,3.000,-0.082,0.359,0.000,0.368,cmd_age=0.02s bat=1.00 dist=0.02m
5,1.549,SCOUT,3,-5.005,-6.480,3.000,-0.082,0.359,0.000,0.368,cmd_age=0.02s bat=1.00 dist=0.02m
5,1.549,SCOUT,4,6.505,-4.980,3.000,0.082,0.358,0.000,0.368,cmd_age=0.02s bat=1.00 dist=0.02m
5,1.549,SCOUT,5,5.005,-3.480,3.000,0.082,0.358,0.000,0.368,cmd_age=0.02s bat=1.00 dist=0.02m
5,1.549,SCOUT,6,3.505,-4.980,3.000,0.082,0.358,0.000,0.368,cmd_age=0.02s bat=1.00 dist=0.02m
5,1.549,SCOUT,7,5.005,-6.480,3.000,0.082,0.358,0.000,0.368,cmd_age=0.02s bat=1.00 dist=0.02m
5,1.549,SCOUT,8,-3.485,4.985,3.000,0.260,-0.261,0.000,0.368,cmd_age=0.02s bat=1.00 dist=0.02m
5,1.549,SCOUT,9,-4.985,6.485,3.000,0.260,-0.261,0.000,0.368,cmd_age=0.02s bat=1.00 dist=0.02m
5,1.549,SCOUT,10,-6.485,4.985,3.000,0.260,-0.261,0.000,0.368,cmd_age=0.02s bat=1.00 dist=0.02m
5,1.549,SCOUT,11,-4.985,3.485,3.000,0.260,-0.261,0.000,0.368,cmd_age=0.02s bat=1.00 dist=0.02m
5,1.549,SCOUT,12,6.485,4.985,3.000,-0.260,-0.261,0.000,0.368,cmd_age=0.02s bat=1.00 dist=0.02m
5,1.549,SCOUT,13,4.985,6.485,3.000,-0.260,-0.261,0.000,0.368,cmd_age=0.02s bat=1.00 dist=0.02m
5,1.549,SCOUT,14,3.485,4.985,3.000,-0.260,-0.261,0.000,0.368,cmd_age=0.02s bat=1.00 dist=0.02m
5,1.549,SCOUT,15,4.985,3.485,3.000,-0.260,-0.261,0.000,0.368,cmd_age=0.02s bat=1.00 dist=0.02m
5,1.549,WORKER,0,-3.020,-4.948,3.000,-0.367,0.954,0.000,1.022,state=MOVING bat=1.00 dist=0.05m
5,1.549,WORKER,1,7.004,-4.944,3.000,0.078,1.019,0.000,1.022,state=MOVING bat=1.00 dist=0.05m
5,1.549,WORKER,2,-2.964,4.957,3.000,0.660,-0.780,0.000,1.022,state=MOVING bat=1.00 dist=0.05m
5,1.549,WORKER,3,6.958,4.963,3.000,-0.772,-0.669,0.000,1.022,state=MOVING bat=1.00 dist=0.05m
6,1.774,GENERAL,0,0.000,0.000,5.000,0.000,0.000,0.000,0.000,N/A
6,1.774,NODE,0,-5.012,-4.947,3.000,-0.126,0.554,0.000,0.568,zone=0 dist=0.05m
6,1.774,NODE,1,5.012,-4.947,3.000,0.128,0.555,0.000,0.570,zone=1 dist=0.05m
6,1.774,NODE,2,-4.961,4.961,3.000,0.401,-0.401,0.000,0.567,zone=2 dist=0.05m
6,1.774,NODE,3,4.961,4.961,3.000,-0.402,-0.403,0.000,0.569,zone=3 dist=0.05m
6,1.774,SCOUT,0,-3.506,-4.973,3.000,-0.091,0.398,0.000,0.408,cmd_age=0.02s bat=1.00 dist=0.03m
6,1.774,SCOUT,1,-5.006,-3.473,3.000,-0.091,0.398,0.000,0.408,cmd_age=0.02s bat=1.00 dist=0.03m
6,1.774,SCOUT,2,-6.506,-4.973,3.000,-0.091,0.398,0.000,0.408,cmd_age=0.02s bat=1.00 dist=0.03m
6,1.774,SCOUT,3,-5.006,-6.473,3.000,-0.091,0.398,0.000,0.408,cmd_age=0.02s bat=1.00 dist=0.03m
6,1.774,SCOUT,4,6.506,-4.973,3.000,0.091,0.398,0.000,0.408,cmd_age=0.02s bat=1.00 dist=0.03m
6,1.774,SCOUT,5,5.006,-3.473,3.000,0.091,0.398,0.000,0.408,cmd_age=0.02s bat=1.00 dist=0.03m
6,1.774,SCOUT,6,3.506,-4.973,3.000,0.091,0.398,0.000,0.408,cmd_age=0.02s bat=1.00 dist=0.03m
6,1.774,SCOUT,7,5.006,-6.473,3.000,0.091,0.398,0.000,0.408,cmd_age=0.02s bat=1.00 dist=0.03m
6,1.774,SCOUT,8,-3.481,4.981,3.000,0.288,-0.289,0.000,0.408,cmd_age=0.02s bat=1.00 dist=0.03m
6,1.774,SCOUT,9,-4.981,6.481,3.000,0.288,-0.289,0.000,0.408,cmd_age=0.02s bat=1.00 dist=0.03m
6,1.774,SCOUT,10,-6.481,4.981,3.000,0.288,-0.289,0.000,0.408,cmd_age=0.02s bat=1.00 dist=0.03m
6,1.774,SCOUT,11,-4.981,3.481,3.000,0.288,-0.289,0.000,0.408,cmd_age=0.02s bat=1.00 dist=0.03m
6,1.774,SCOUT,12,6.481,4.981,3.000,-0.289,-0.289,0.000,0.409,cmd_age=0.02s bat=1.00 dist=0.03m
6,1.774,SCOUT,13,4.981,6.481,3.000,-0.289,-0.289,0.000,0.409,cmd_age=0.02s bat=1.00 dist=0.03m
6,1.774,SCOUT,14,3.481,4.981,3.000,-0.289,-0.289,0.000,0.409,cmd_age=0.02s bat=1.00 dist=0.03m
6,1.774,SCOUT,15,4.981,3.481,3.000,-0.289,-0.289,0.000,0.409,cmd_age=0.02s bat=1.00 dist=0.03m
6,1.774,WORKER,0,-3.027,-4.930,3.000,-0.414,1.076,0.000,1.152,state=MOVING bat=1.00 dist=0.07m
6,1.774,WORKER,1,7.006,-4.925,3.000,0.088,1.149,0.000,1.152,state=MOVING bat=1.00 dist=0.07m
6,1.774,WORKER,2,-2.951,4.943,3.000,0.744,-0.880,0.000,1.152,state=MOVING bat=1.00 dist=0.07m
6,1.774,WORKER,3,6.943,4.951,3.000,-0.871,-0.755,0.000,1.152,state=MOVING bat=1.00 dist=0.07m
7,2.009,GENERAL,0,0.000,0.000,5.000,0.000,0.000,0.000,0.000,N/A
7,2.009,NODE,0,-5.014,-4.937,3.000,-0.130,0.559,0.000,0.574,zone=0 dist=0.06m
7,2.009,NODE,1,5.014,-4.937,3.000,0.129,0.559,0.000,0.574,zone=1 dist=0.06m
7,2.009,NODE,2,-4.955,4.955,3.000,0.409,-0.404,0.000,0.575,zone=2 dist=0.06m
7,2.009,NODE,3,4.955,4.955,3.000,-0.406,-0.405,0.000,0.574,zone=3 dist=0.06m
7,2.009,SCOUT,0,-3.508,-4.966,3.000,-0.099,0.430,0.000,0.442,cmd_age=0.02s bat=1.00 dist=0.03m
7,2.009,SCOUT,1,-5.008,-3.466,3.000,-0.099,0.430,0.000,0.442,cmd_age=0.02s bat=1.00 dist=0.03m
7,2.009,SCOUT,2,-6.508,-4.966,3.000,-0.099,0.430,0.000,0.442,cmd_age=0.02s bat=1.00 dist=0.03m
7,2.009,SCOUT,3,-5.008,-6.466,3.000,-0.099,0.430,0.000,0.442,cmd_age=0.02s bat=1.00 dist=0.03m
7,2.009,SCOUT,4,6.508,-4.966,3.000,0.099,0.430,0.000,0.441,cmd_age=0.02s bat=1.00 dist=0.03m
7,2.009,SCOUT,5,5.008,-3.466,3.000,0.099,0.430,0.000,0.441,cmd_age=0.02s bat=1.00 dist=0.03m
7,2.009,SCOUT,6,3.508,-4.966,3.000,0.099,0.430,0.000,0.441,cmd_age=0.02s bat=1.00 dist=0.03m
7,2.009,SCOUT,7,5.008,-6.466,3.000,0.099,0.430,0.000,0.441,cmd_age=0.02s bat=1.00 dist=0.03m
7,2.009,SCOUT,8,-3.475,4.975,3.000,0.312,-0.312,0.000,0.442,cmd_age=0.02s bat=1.00 dist=0.03m
7,2.009,SCOUT,9,-4.975,6.475,3.000,0.312,-0.312,0.000,0.442,cmd_age=0.02s bat=1.00 dist=0.03m
7,2.009,SCOUT,10,-6.475,4.975,3.000,0.312,-0.312,0.000,0.442,cmd_age=0.02s bat=1.00 dist=0.03m
7,2.009,SCOUT,11,-4.975,3.475,3.000,0.312,-0.312,0.000,0.442,cmd_age=0.02s bat=1.00 dist=0.03m
7,2.009,SCOUT,12,6.475,4.975,3.000,-0.312,-0.312,0.000,0.442,cmd_age=0.02s bat=1.00 dist=0.03m
7,2.009,SCOUT,13,4.975,6.475,3.000,-0.312,-0.312,0.000,0.442,cmd_age=0.02s bat=1.00 dist=0.03m
7,2.009,SCOUT,14,3.475,4.975,3.000,-0.312,-0.312,0.000,0.442,cmd_age=0.02s bat=1.00 dist=0.03m
7,2.009,SCOUT,15,4.975,3.475,3.000,-0.312,-0.312,0.000,0.442,cmd_age=0.02s bat=1.00 dist=0.03m
7,2.009,WORKER,0,-3.035,-4.910,3.000,-0.454,1.181,0.000,1.265,state=MOVING bat=1.00 dist=0.09m
7,2.009,WORKER,1,7.007,-4.904,3.000,0.097,1.262,0.000,1.265,state=MOVING bat=1.00 dist=0.09m
7,2.009,WORKER,2,-2.938,4.927,3.000,0.817,-0.966,0.000,1.265,state=MOVING bat=1.00 dist=0.09m
7,2.009,WORKER,3,6.927,4.937,3.000,-0.956,-0.829,0.000,1.265,state=MOVING bat=1.00 dist=0.09m
8,2.696,GENERAL,0,0.000,0.000,5.000,0.000,0.000,0.000,0.000,N/A
8,2.696,NODE,0,-5.017,-4.928,3.000,-0.131,0.563,0.000,0.578,zone=0 dist=0.07m
8,2.696,NODE,1,5.017,-4.928,3.000,0.132,0.564,0.000,0.580,zone=1 dist=0.07m
8,2.696,NODE,2,-4.948,4.948,3.000,0.411,-0.409,0.000,0.580,zone=2 dist=0.07m
8,2.696,NODE,3,4.948,4.948,3.000,-0.409,-0.411,0.000,0.580,zone=3 dist=0.07m
8,2.696,SCOUT,0,-3.510,-4.958,3.000,-0.105,0.457,0.000,0.469,cmd_age=0.02s bat=1.00 dist=0.04m
8,2.696,SCOUT,1,-5.010,-3.458,3.000,-0.105,0.457,0.000,0.469,cmd_age=0.02s bat=1.00 dist=0.04m
8,2.696,SCOUT,2,-6.510,-4.958,3.000,-0.105,0.457,0.000,0.469,cmd_age=0.02s bat=1.00 dist=0.04m
8,2.696,SCOUT,3,-5.010,-6.458,3.000,-0.105,0.457,0.000,0.469,cmd_age=0.02s bat=1.00 dist=0.04m
8,2.696,SCOUT,4,6.510,-4.959,3.000,0.106,0.457,0.000,0.469,cmd_age=0.02s bat=1.00 dist=0.04m
8,2.696,SCOUT,5,5.010,-3.459,3.000,0.106,0.457,0.000,0.469,cmd_age=0.02s bat=1.00 dist=0.04m
8,2.696,SCOUT,6,3.510,-4.959,3.000,0.106,0.457,0.000,0.469,cmd_age=0.02s bat=1.00 dist=0.04m
8,2.696,SCOUT,7,5.010,-6.459,3.000,0.106,0.457,0.000,0.469,cmd_age=0.02s bat=1.00 dist=0.04m
8,2.696,SCOUT,8,-3.470,4.970,3.000,0.332,-0.331,0.000,0.469,cmd_age=0.02s bat=1.00 dist=0.04m
8,2.696,SCOUT,9,-4.970,6.470,3.000,0.332,-0.331,0.000,0.469,cmd_age=0.02s bat=1.00 dist=0.04m
8,2.696,SCOUT,10,-6.470,4.970,3.000,0.332,-0.331,0.000,0.469,cmd_age=0.02s bat=1.00 dist=0.04m
8,2.696,SCOUT,11,-4.970,3.470,3.000,0.332,-0.331,0.000,0.469,cmd_age=0.02s bat=1.00 dist=0.04m
8,2.696,SCOUT,12,6.470,4.970,3.000,-0.332,-0.332,0.000,0.469,cmd_age=0.02s bat=1.00 dist=0.04m
8,2.696,SCOUT,13,4.970,6.470,3.000,-0.332,-0.332,0.000,0.469,cmd_age=0.02s bat=1.00 dist=0.04m
8,2.696,SCOUT,14,3.470,4.970,3.000,-0.332,-0.332,0.000,0.469,cmd_age=0.02s bat=1.00 dist=0.04m
8,2.696,SCOUT,15,4.970,3.470,3.000,-0.332,-0.332,0.000,0.469,cmd_age=0.02s bat=1.00 dist=0.04m
8,2.696,WORKER,0,-3.043,-4.889,3.000,-0.489,1.273,0.000,1.363,state=MOVING bat=1.00 dist=0.11m
8,2.696,WORKER,1,7.009,-4.881,3.000,0.105,1.359,0.000,1.363,state=MOVING bat=1.00 dist=0.11m
8,2.696,WORKER,2,-2.923,4.909,3.000,0.881,-1.041,0.000,1.363,state=MOVING bat=1.00 dist=0.11m
8,2.696,WORKER,3,6.910,4.922,3.000,-1.030,-0.893,0.000,1.363,state=MOVING bat=1.00 dist=0.11m
9,3.133,GENERAL,0,0.000,0.000,5.000,0.000,0.000,0.000,0.000,N/A
9,3.133,NODE,0,-5.019,-4.919,3.000,-0.131,0.567,0.000,0.582,zone=0 dist=0.08m
9,3.133,NODE,1,5.019,-4.919,3.000,0.132,0.569,0.000,0.584,zone=1 dist=0.08m
9,3.133,NODE,2,-4.941,4.941,3.000,0.414,-0.410,0.000,0.583,zone=2 dist=0.08m
9,3.133,NODE,3,4.941,4.941,3.000,-0.416,-0.411,0.000,0.585,zone=3 dist=0.08m
9,3.133,SCOUT,0,-3.511,-4.950,3.000,-0.110,0.479,0.000,0.491,cmd_age=0.02s bat=1.00 dist=0.05m
9,3.133,SCOUT,1,-5.011,-3.450,3.000,-0.110,0.479,0.000,0.491,cmd_age=0.02s bat=1.00 dist=0.05m
9,3.133,SCOUT,2,-6.511,-4.950,3.000,-0.110,0.479,0.000,0.491,cmd_age=0.02s bat=1.00 dist=0.05m
9,3.133,SCOUT,3,-5.011,-6.450,3.000,-0.110,0.479,0.000,0.491,cmd_age=0.02s bat=1.00 dist=0.05m
9,3.133,SCOUT,4,6.511,-4.951,3.000,0.111,0.479,0.000,0.492,cmd_age=0.02s bat=1.00 dist=0.05m
9,3.133,SCOUT,5,5.011,-3.451,3.000,0.111,0.479,0.000,0.492,cmd_age=0.02s bat=1.00 dist=0.05m
9,3.133,SCOUT,6,3.511,-4.951,3.000,0.111,0.479,0.000,0.492,cmd_age=0.02s bat=1.00 dist=0.05m
9,3.133,SCOUT,7,5.011,-6.451,3.000,0.111,0.479,0.000,0.492,cmd_age=0.02s bat=1.00 dist=0.05m
9,3.133,SCOUT,8,-3.464,4.964,3.000,0.349,-0.347,0.000,0.492,cmd_age=0.02s bat=1.00 dist=0.05m
